SIGN_ID,IMAGE_NO,latitude,longitude,LOCATION,LANGUAGE,COMMUNICATIVE_ROLE,MATERIALITY,CONTEXT_FRAME,YELP,NOTES,CLOSED
SIGN_449,IMG_0403,37.751922,-122.418219,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_450,IMG_0403,37.751922,-122.418219,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,1,Mr. Pollo: Como-A ti-te-gusta; 100% sabor latino,FALSE
SIGN_451,IMG_0403,37.751922,-122.418219,Mission,Spanish,Establishment_Description,Professionally_Printed,Restaurant,1,,FALSE
SIGN_452,IMG_0403,37.751922,-122.418219,Mission,Spanish,Establishment_Description,Professionally_Printed,Restaurant,0,,FALSE
SIGN_453,IMG_0403,37.751922,-122.418219,Mission,English,Information,Professionally_Printed,Restaurant,1,,FALSE
SIGN_454,IMG_0403,37.751922,-122.418219,Mission,English,Information,Professionally_Printed,Business ,0,,FALSE
SIGN_455,IMG_0404,37.751743,-122.418662,Mission,Span_Eng,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_456,IMG_0404,37.751743,-122.418662,Mission,Span_Eng,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_457,IMG_0404,37.751743,-122.418662,Mission,Spanish,Establishment_Description,Professionally_Printed,Restaurant,0,,FALSE
SIGN_458,IMG_0404,37.751743,-122.418662,Mission,Span_Eng,information,Professionally_Printed,Restaurant,0,,FALSE
SIGN_459,IMG_0405,37.751811,-122.418674,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_460,IMG_0406,37.751968,-122.418203,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_461,IMG_0407,37.752468,-122.418834,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_462,IMG_0407,37.752468,-122.418834,Mission,English,Establishment_Description,Professionally_Printed,Restaurant,1,,FALSE
SIGN_463,IMG_0408,37.7527,-122.418193,Mission,Span_Eng,Establishment_Name,Professionally_Printed,Supermarket,1,,FALSE
SIGN_464,IMG_0408,37.7527,-122.418193,Mission,Span_Eng,Establishment_Name,Professionally_Printed,Bar,2,,FALSE
SIGN_465,IMG_0408,37.7527,-122.418193,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_466,IMG_0410,37.752486,-122.41875,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_467,IMG_0410,37.752486,-122.41875,Mission,English,Establishment_Description,Professionally_Printed,Business ,1,,FALSE
SIGN_468,IMG_0410,37.752486,-122.41875,Mission,English,Information,Professionally_Printed,Business ,0,,FALSE
SIGN_469,IMG_0410,37.752486,-122.41875,Mission,Eng_Span,Establishment_Name,Professionally_Printed,Beauty_Hair_Salon,1,,FALSE
SIGN_470,IMG_0410,37.752486,-122.41875,Mission,Span_Eng,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_471,IMG_0410,37.752486,-122.41875,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,0,,FALSE
SIGN_472,IMG_0411,37.752626,-122.418795,Mission,Spanish,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_473,IMG_0411,37.752626,-122.418795,Mission,Equal,Establishment_Description,Professionally_Printed,Business ,0,,FALSE
SIGN_474,IMG_0412,37.752599,-122.418642,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_475,IMG_0412,37.752599,-122.418642,Mission,English,Establishment_Description,Professionally_Printed,Business ,0,,FALSE
SIGN_476,IMG_0412,37.752599,-122.418642,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_477,IMG_0414,37.75261,-122.418923,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_478,IMG_0414,37.75261,-122.418923,Mission,Spanish,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_479,IMG_0414,37.75261,-122.418923,Mission,English,Establishment_Description,Professionally_Printed,Business ,1,,FALSE
SIGN_480,IMG_0414,37.75261,-122.418923,Mission,Spanish,Information,Professionally_Printed,Business ,1,,FALSE
SIGN_481,IMG_0414,37.75261,-122.418923,Mission,Spanish,Information,Professionally_Printed,Business ,0,,FALSE
SIGN_482,IMG_0414,37.75261,-122.418923,Mission,Spanish,Information,Professionally_Printed,External,0,,FALSE
SIGN_483,IMG_0415,37.752937,-122.418334,Mission,Spanish,Establishment_Name,Professionally_Printed,Supermarket,1,,FALSE
SIGN_484,IMG_0415,37.752937,-122.418334,Mission,Eng_Span,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_485,IMG_0415,37.752937,-122.418334,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_486,IMG_0415,37.752937,-122.418334,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_487,IMG_0415,37.752937,-122.418334,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_488,IMG_0416,37.752838,-122.418859,Mission,English,Establishment_Name,Professionally_Printed,Clothing,1,,FALSE
SIGN_489,IMG_0416,37.752838,-122.418859,Mission,Spanish,Establishment_Description,Professionally_Printed,Clothing,1,,FALSE
SIGN_490,IMG_0416,37.752838,-122.418859,Mission,Spanish,Information,Professionally_Printed,Clothing,0,,FALSE
SIGN_491,IMG_0416,37.752838,-122.418859,Mission,Spanish,Information,Professionally_Printed,Clothing,0,,FALSE
SIGN_492,IMG_0418,37.752929,-122.418881,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_493,IMG_0419,37.752946,-122.418669,Mission,English,Establishment_Name,Professionally_Printed,Clothing,4,,FALSE
SIGN_494,IMG_0419,37.752946,-122.418669,Mission,English,Establishment_Description,Professionally_Printed,Clothing,0,,FALSE
SIGN_495,IMG_0420,37.753176,-122.418379,Mission,English,Establishment_Name,Professionally_Printed,Clothing,1,,FALSE
SIGN_496,IMG_0420,37.753176,-122.418379,Mission,Other (Chinese),Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_497,IMG_0420,37.753176,-122.418379,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_498,IMG_0420,37.753176,-122.418379,Mission,English,Establishment_Name,Professionally_Printed,Clothing,1,,FALSE
SIGN_499,IMG_0420,37.753176,-122.418379,Mission,English,Establishment_Description,Professionally_Printed,Clothing,1,,FALSE
SIGN_500,IMG_0420,37.753176,-122.418379,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_501,IMG_0421,37.753176,-122.418379,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_502,IMG_0421,37.753176,-122.418379,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_503,IMG_0422,37.753124,-122.418892,Mission,Span_Eng,Establishment_Description,Professionally_Printed,Restaurant,0,,FALSE
SIGN_504,IMG_0422,37.753124,-122.418892,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_505,IMG_0423,37.753195,-122.418893,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_506,IMG_0423,37.753195,-122.418893,Mission,English,Information,Professionally_Printed,Restaurant,1,,FALSE
SIGN_507,IMG_0424,37.753195,-122.418893,Mission,Equal,information,Home_Printed,Restaurant,0,,FALSE
SIGN_508,IMG_0425,37.753482,-122.418318,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_509,IMG_0425,37.753482,-122.418318,Mission,Span_Eng,Establishment_Name,Professionally_Printed,Restaurant,0,,FALSE
SIGN_510,IMG_0426,37.752468,-122.418834,Mission,English,Establishment_Description,Professionally_Printed,Restaurant,1,,FALSE
SIGN_511,IMG_0427,37.75261,-122.418923,Mission,English,Establishment_Name,Professionally_Printed,Hardware,2,,FALSE
SIGN_512,IMG_0428,37.752753,-122.418886,Mission,English,Establishment_Name,Professionally_Printed,Business ,2,,FALSE
SIGN_513,IMG_0428,37.752753,-122.418886,Mission,Span_Eng,Information,Professionally_Printed,Business ,0,,FALSE
SIGN_514,IMG_0428,37.752753,-122.418886,Mission,Span_Eng,Establishment_Description,Professionally_Printed,Business ,0,,FALSE
SIGN_515,IMG_0429,37.75357,-122.41882,Mission,Other (Tagalog),Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_516,IMG_0430,37.753635,-122.418861,Mission,Spanish,Information,Hand_Written,Commentary,0,,FALSE
SIGN_517,IMG_0431,37.753635,-122.418861,Mission,English,Establishment_Name,Professionally_Printed,Supermarket,1,,FALSE
SIGN_518,IMG_0431,37.753635,-122.418861,Mission,English,Establishment_Description,Professionally_Printed,Supermarket,0,,FALSE
SIGN_519,IMG_0432,37.754031,-122.418469,Mission,English,Establishment_Name,Professionally_Printed,Supermarket,1,,FALSE
SIGN_520,IMG_0432,37.754031,-122.418469,Mission,English,Establishment_Name,Professionally_Printed,Supermarket,1,,FALSE
SIGN_521,IMG_0432,37.754031,-122.418469,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_522,IMG_0432,37.754031,-122.418469,Mission,Equal,Establishment_Name,Professionally_Printed,Hotel,1,,FALSE
SIGN_523,IMG_0432,37.754031,-122.418469,Mission,Spanish,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_524,IMG_0433,37.753703,-122.418878,Mission,English,Establishment_Name,Professionally_Printed,Supermarket,1,,FALSE
SIGN_525,IMG_0434,37.754029,-122.418974,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_526,IMG_0434,37.754029,-122.418974,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_527,IMG_0435,37.754117,-122.418265,Mission,Spanish,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_528,IMG_0435,37.754117,-122.418265,Mission,Spanish,Advertisement,Professionally_Printed,Shop,0,,FALSE
SIGN_529,IMG_0435,37.754117,-122.418265,Mission,English,Information,Professionally_Printed,Shop,1,,FALSE
SIGN_530,IMG_0435,37.754117,-122.418265,Mission,English,Advertisement,Professionally_Printed,Shop,1,,FALSE
SIGN_531,IMG_0435,37.754117,-122.418265,Mission,English,Establishment_Name,Professionally_Printed,Hotel,2,,FALSE
SIGN_532,IMG_0435,37.754117,-122.418265,Mission,English,Establishment_Name,Professionally_Printed,Bar,2,,FALSE
SIGN_533,IMG_0435,37.754117,-122.418265,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_534,IMG_0436,37.754094,-122.418503,Mission,Spanish,Establishment_Description,Home_Printed,Shop,0,,FALSE
SIGN_535,IMG_0436,37.754094,-122.418503,Mission,Span_Eng,Establishment_Name,Home_Printed,Shop,1,,FALSE
SIGN_536,IMG_0436,37.754094,-122.418503,Mission,Span_Eng,Information,Hand_Written,Shop,0,,FALSE
SIGN_537,IMG_0436,37.754094,-122.418503,Mission,Equal,Information,Hand_Written,Shop,0,,FALSE
SIGN_538,IMG_0437,37.754392,-122.418503,Mission,English,Establishment_Name,Professionally_Printed,Movie_Theater,1,,FALSE
SIGN_539,IMG_0437,37.754392,-122.418503,Mission,English,Information,Professionally_Printed,Movie_Theater,1,,FALSE
SIGN_540,IMG_0437,37.754392,-122.418503,Mission,English,Graffiti,Hand_Written,External,0,,FALSE
SIGN_541,IMG_0437,37.754392,-122.418503,Mission,Spanish,Establishment_Description,Professionally_Printed,Shop,1,,FALSE
SIGN_542,IMG_0437,37.754392,-122.418503,Mission,Span_Eng,Establishment_Description,Professionally_Printed,Shop,1,,FALSE
SIGN_543,IMG_0437,37.754392,-122.418503,Mission,English,Establishment_Name,Professionally_Printed,Business ,2,,FALSE
SIGN_544,IMG_0437,37.754392,-122.418503,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_545,IMG_0437,37.754392,-122.418503,Mission,English,Establishment_Name,Professionally_Printed,Shop,0,,FALSE
SIGN_546,IMG_0437,37.754392,-122.418503,Mission,English,Establishment_Name,Professionally_Printed,Shop,0,,FALSE
SIGN_547,IMG_0438,37.754201,-122.418501,Mission,English,Establishment_Name,Professionally_Printed,Institution,0,,FALSE
SIGN_548,IMG_0439,37.754302,-122.419,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_549,IMG_0439,37.754302,-122.419,Mission,English,Advertisement,Professionally_Printed,Shop,0,,FALSE
SIGN_550,IMG_0440,37.754541,-122.418305,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_551,IMG_0440,37.754541,-122.418305,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_552,IMG_0440,37.754541,-122.418305,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_553,IMG_0443,37.754647,-122.418705,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_554,IMG_0433,37.754647,-122.418705,Mission,English,Establishment_Name,Professionally_Printed,Hardware,2,,FALSE
SIGN_555,IMG_0444,37.754647,-122.41854,Mission,Spanish,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_556,IMG_0445,37.754723,-122.418713,Mission,Spanish,Establishment_Name,Professionally_Printed,Business ,2,,FALSE
SIGN_557,IMG_0445,37.754723,-122.418713,Mission,English,Establishment_Description,Professionally_Printed,Business ,2,,FALSE
SIGN_558,IMG_0445,37.754723,-122.418713,Mission,English,Advertisement,Professionally_Printed,Business ,2,,FALSE
SIGN_559,IMG_0445,37.754723,-122.418713,Mission,English,Establishment_Name,Professionally_Printed,Business ,2,,FALSE
SIGN_560,IMG_0445,37.754723,-122.418713,Mission,English,Establishment_Description,Professionally_Printed,Business ,2,,FALSE
SIGN_561,IMG_0447,37.754541,-122.418305,Mission,Spanish,Establishment_Name,Professionally_Printed,Supermarket,1,,FALSE
SIGN_562,IMG_0447,37.754541,-122.418305,Mission,English,Establishment_Name,Professionally_Printed,Supermarket,1,,FALSE
SIGN_563,IMG_0448,37.75501,-122.418534,Mission,English,Establishment_Name,Professionally_Printed,Shop,2,,FALSE
SIGN_564,IMG_0449,37.754962,-122.419078,Mission,English,Establishment_Name,Home_Printed,Shop,0,,FALSE
SIGN_565,IMG_0449,37.754962,-122.419078,Mission,English,Establishment_Description,Home_Printed,Shop,0,,FALSE
SIGN_566,IMG_0449,37.754962,-122.419078,Mission,Eng_Span,Graffiti,Hand_Written,External,0,,FALSE
SIGN_567,IMG_0450,37.755044,-122.419099,Mission,Span_Eng,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_568,IMG_0450,37.755044,-122.419099,Mission,Spanish,Establishment_Description,Professionally_Printed,Business ,0,,FALSE
SIGN_569,IMG_0451,37.755044,-122.419099,Mission,Equal,Information,Home_Printed,Business ,0,,FALSE
SIGN_570,IMG_0451,37.755044,-122.419099,Mission,Span_Eng,Establishment_Name,Home_Printed,Business ,0,,FALSE
SIGN_571,IMG_0451,37.755044,-122.419099,Mission,Spanish,Information,Home_Printed,Business ,0,,FALSE
SIGN_572,IMG_0452,37.755188,-122.419033,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_573,IMG_0452,37.755188,-122.419033,Mission,English,Establishment_Description,Professionally_Printed,Business ,1,,FALSE
SIGN_574,IMG_0454,37.755574,-122.419047,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_575,IMG_0455,37.755668,-122.418982,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_576,IMG_0455,37.755668,-122.418982,Mission,English,Establishment_Description,Professionally_Printed,Shop,1,,FALSE
SIGN_577,IMG_0455,37.755668,-122.418982,Mission,Eng_Span,Establishment_Name,Professionally_Printed,Supermarket,1,,FALSE
SIGN_578,IMG_0456,37.755964,-122.41866,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_579,IMG_0456,37.755964,-122.41866,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_580,IMG_0456,37.755964,-122.41866,Mission,English,Establishment_Name,Professionally_Printed,Bar,2,,FALSE
SIGN_581,IMG_0456,37.755964,-122.41866,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_582,IMG_0456,37.755964,-122.41866,Mission,English,Information,Professionally_Printed,Shop,1,,FALSE
SIGN_583,IMG_0456,37.755964,-122.41866,Mission,Span_Eng,Establishment_Description,Professionally_Printed,Shop,1,,FALSE
SIGN_584,IMG_0457,37.755713,-122.419052,Mission,Spanish,Information,Home_Printed,Restaurant,1,,FALSE
SIGN_585,IMG_0457,37.755713,-122.419052,Mission,Spanish,Information,Hand_Written,Restaurant,1,,FALSE
SIGN_586,IMG_0458,37.755713,-122.419052,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_587,IMG_0459,37.755794,-122.418824,Mission,English,Establishment_Name,Professionally_Printed,Shop,2,,FALSE
SIGN_588,IMG_0460,37.756115,-122.418506,Mission,English,Establishment_Name,Professionally_Printed,Bar,1,,FALSE
SIGN_589,IMG_0461,37.755948,-122.418932,Mission,Spanish,Advertisement,Professionally_Printed,External,0,,FALSE
SIGN_590,IMG_0462,37.755864,-122.418441,Mission,English,Information,Professionally_Printed,External,0,,FALSE
SIGN_591,IMG_0462,37.755864,-122.418441,Mission,English,Establishment_Description,Professionally_Printed,Bar,2,,FALSE
SIGN_592,IMG_0465,37.755948,-122.418932,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,2,,FALSE
SIGN_593,IMG_0466,37.756419,-122.418485,Mission,English,Establishment_Name,Professionally_Printed,Supermarket,1,,FALSE
SIGN_594,IMG_0466,37.756419,-122.418485,Mission,English,Advertisement,Professionally_Printed,External,0,,FALSE
SIGN_595,IMG_0466,37.756419,-122.418485,Mission,English,Establishment_Name,Professionally_Printed,Business ,2,,FALSE
SIGN_596,IMG_0466,37.756419,-122.418485,Mission,English,Establishment_Description,Professionally_Printed,Business ,2,,FALSE
SIGN_597,IMG_0466,37.756419,-122.418485,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_598,IMG_0467,37.756409,-122.419064,Mission,Spanish,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_599,IMG_0468,37.756674,-122.418615,Mission,English,Establishment_Name,Professionally_Printed,Shop,2,,FALSE
SIGN_600,IMG_0468,37.756674,-122.418615,Mission,English,Establishment_Description,Professionally_Printed,Shop,2,,FALSE
SIGN_601,IMG_0468,37.756674,-122.418615,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_602,IMG_0469,37.756415,-122.41918,Mission,English,Establishment_Name,Professionally_Printed,Movie_Theater,1,,FALSE
SIGN_603,IMG_0469,37.756415,-122.41918,Mission,English,Information,Professionally_Printed,Movie_Theater,1,,FALSE
SIGN_604,IMG_0470,37.756586,-122.419084,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,2,,FALSE
SIGN_605,IMG_0470,37.756586,-122.419084,Mission,English,Information,Permanent,External,0,,FALSE
SIGN_606,IMG_0471,37.756634,-122.419287,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,3,,FALSE
SIGN_607,IMG_0472,37.756749,-122.419165,Mission,Eng_Span,Establishment_Name,Professionally_Printed,Shop,1,,FALSE
SIGN_608,IMG_0472,37.756749,-122.419165,Mission,Eng_Span,Information,Professionally_Printed,Shop,1,,FALSE
SIGN_609,IMG_0472,37.756749,-122.419165,Mission,English,Establishment_Name,Professionally_Printed,Shop,2,,FALSE
SIGN_610,IMG_0474,37.75714,-122.41917,Mission,Spanish,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_611,IMG_0475,37.75714,-122.41917,Mission,Spanish,Advertisement,Professionally_Printed,Business ,0,,FALSE
SIGN_612,IMG_0475,37.75714,-122.41917,Mission,Spanish,Information,Professionally_Printed,Business ,0,,FALSE
SIGN_613,IMG_3130,37.757375,-122.418944,Mission,Spanish,Establishment_Name,Home_Printed,Business ,0,,FALSE
SIGN_614,IMG_3130,37.757375,-122.418944,Mission,English,Advertisement,Professionally_Printed,External,0,,FALSE
SIGN_615,IMG_3130,37.757375,-122.418944,Mission,English,Advertisement,Professionally_Printed,External,0,,FALSE
SIGN_616,IMG_3130,37.757375,-122.418944,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_617,IMG_3132,37.757227,-122.419114,Mission,Equal,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_618,IMG_2132,37.757227,-122.419114,Mission,Span_Eng,Establishment_Description,Professionally_Printed,Business ,0,,FALSE
SIGN_619,IMG_3132,37.757227,-122.419114,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_620,IMG_3133,37.75748,-122.418588,Mission,Spanish,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_621,IMG_3133,37.75748,-122.418588,Mission,Spanish,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_622,IMG_3133,37.75748,-122.418588,Mission,Eng_Span,Establishment_Description,Professionally_Printed,Restaurant,1,,FALSE
SIGN_623,IMG_3133,37.75748,-122.418588,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_624,IMG_3133,37.75748,-122.418588,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_625,IMG_3134,37.75753,-122.418959,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_626,IMG_3135,37.757304,-122.419225,Mission,English,Establishment_Name,Professionally_Printed,Business ,2,,FALSE
SIGN_627,IMG_3136,37.757396,-122.419143,Mission,English,Establishment_Name,Professionally_Printed,Business ,2,,FALSE
SIGN_628,IMG_3138,37.757733,-122.418611,Mission,English,Graffiti,Hand_Written,External,0,,FALSE
SIGN_629,IMG_3139,37.757592,-122.419225,Mission,Spanish,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_630,IMG_3140,37.757592,-122.419225,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_631,IMG_3142,37.757877,-122.418801,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_632,IMG_3142,37.757877,-122.418801,Mission,English,Establishment_Description,Professionally_Printed,Business ,0,,FALSE
SIGN_633,IMG_3142,37.757877,-122.418801,Mission,Spanish,Graffiti,Professionally_Printed,External,0,,FALSE
SIGN_634,IMG_3143,37.758101,-122.418873,Mission,Spanish,Establishment_Name,Professionally_Printed,Residential,0,,FALSE
SIGN_635,IMG_3143,37.758101,-122.418873,Mission,Spanish,Establishment_Description,Professionally_Printed,Residential,0,,FALSE
SIGN_636,IMG_3143,37.758101,-122.418873,Mission,English,Establishment_Name,Professionally_Printed,Shop,0,,FALSE
SIGN_637,IMG_3144,37.757817,-122.419246,Mission,English,Establishment_Name,Professionally_Printed,Shop,0,,FALSE
SIGN_638,IMG_3144,37.757817,-122.419246,Mission,English,Establishment_Description,Professionally_Printed,Shop,0,,FALSE
SIGN_639,IMG_3147,37.758101,-122.418873,Mission,English,Establishment_Name,Professionally_Printed,Beauty_Hair_Salon,2,,FALSE
SIGN_640,IMG_3147,37.758101,-122.418873,Mission,English,Establishment_Description,Home_Printed,Beauty_Hair_Salon,2,,FALSE
SIGN_641,IMG_3148,37.757865,-122.419278,Mission,English,Establishment_Name,Home_Printed,Business ,2,,FALSE
SIGN_642,IMG_3148,37.757865,-122.419278,Mission,English,Establishment_Name,Home_Printed,Business ,2,,FALSE
SIGN_643,IMG_3150,37.757887,-122.419332,Mission,English,Establishment_Name,Home_Printed,Business ,2,,FALSE
SIGN_644,IMG_3150,37.757887,-122.419332,Mission,English,Establishment_Description,Hand_Written,Business ,2,,FALSE
SIGN_645,IMG_3152,37.757887,-122.419332,Mission,English,Information,Home_Printed,Business ,2,,FALSE
SIGN_646,IMG_3156,37.758057,-122.419297,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_647,IMG_3156,37.758057,-122.419297,Mission,Equal,Information,Home_Printed,Business ,0,,FALSE
SIGN_648,IMG_3157,37.748582,-122.418411,Mission,Span_Eng,Establishment_Name,Home_Printed,Shop,1,,FALSE
SIGN_649,IMG_3157,37.748582,-122.418411,Mission,English,Establishment_Name,Home_Printed,Shop,1,,FALSE
SIGN_650,IMG_3158,37.758267,-122.419355,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_651,IMG_3158,37.758267,-122.419355,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,1,,FALSE
SIGN_652,IMG_3159,37.758257,-122.418789,Mission,English,Establishment_Name,Professionally_Printed,Shop,1,, FALSE
SIGN_653,IMG_3161,37.75835,-122.419083,Mission,English,Information,Professionally_Printed,Restaurant,1,,FALSE
SIGN_654,IMG_3162,37.758344,-122.419324,Mission,English,Establishment_Name,Professionally_Printed,Business ,2,,FALSE
SIGN_655,IMG_3162,37.758344,-122.419324,Mission,Spanish,Advertisement,Professionally_Printed,External,1,,FALSE
SIGN_656,IMG_3162,37.758344,-122.419324,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_657,IMG_3165,37.758655,-122.419066,Mission,English,Establishment_Name,Professionally_Printed,Restaurant,2,,FALSE
SIGN_658,IMG_3165,37.758655,-122.419066,Mission,Spanish,Advertisement,Professionally_Printed,External,0,,FALSE
SIGN_659,IMG_3165,37.758655,-122.419066,Mission,Spanish,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_660,IMG_3165,37.758655,-122.419066,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_661,IMG_3165,37.758655,-122.419066,Mission,English,Street_Signs,Permanent,External,0,,FALSE
SIGN_662,IMG_3165,37.758655,-122.419066,Mission,English,Advertisement,Professionally_Printed,External,0,,FALSE
SIGN_663,IMG_3166,37.758944,-122.418775,Mission,English,Establishment_Name,Professionally_Printed,Bar,2,,FALSE
SIGN_664,IMG_3166,37.758944,-122.418775,Mission,English,Establishment_Description,Professionally_Printed,Bar,2,,FALSE
SIGN_665,IMG_3166,37.758944,-122.418775,Mission,English,Establishment_Name,Professionally_Printed,Business ,2,,FALSE
SIGN_666,IMG_3167,37.758605,-122.419364,Mission,English,Information,Hand_Written,Business ,1,,FALSE
SIGN_667,IMG_3167,37.758605,-122.419364,Mission,Eng_Span,Information,Hand_Written,Business ,1,,FALSE
SIGN_668,IMG_3168,37.758784,-122.419452,Mission,Spanish,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
SIGN_669,IMG_3168,37.758784,-122.419452,Mission,Spanish,Establishment_Description,Professionally_Printed,Business ,0,,FALSE
SIGN_670,IMG_3170,37.758784,-122.419452,Mission,Spanish,Information,Professionally_Printed,Business ,0,,FALSE
SIGN_671,IMG_3172,37.758784,-122.419452,Mission,Spanish,Advertisement,Home_Printed,Business ,0,,FALSE
SIGN_672,IMG_3175,37.758856,-122.419125,Mission,English,Establishment_Name,Hand_Written,Business ,1,,FALSE
SIGN_673,IMG_3175,37.758856,-122.419125,Mission,English,Establishment_Description,Hand_Written,Business ,1,,FALSE
SIGN_674,IMG_3178,37.758887,-122.419421,Mission,English,Establishment_Name,Home_Printed,Jewelry_Store,3,,FALSE
SIGN_675,IMG_3178,37.758887,-122.419421,Mission,English,Establishment_Description,Home_Printed,Jewelry_Store,3,,FALSE
SIGN_676,IMG_3180,37.758961,-122.419428,Mission,English,Establishment_Name,Professionally_Printed,Business ,1,,FALSE
SIGN_677,IMG_3181,37.758961,-122.419428,Mission,English,Establishment_Name,Professionally_Printed,Business ,0,,FALSE
